ICAO Empresa Aerea;Numero Voo;Codigo DI;Codigo Tipo Linha;ICAO Aerodromo Origem;ICAO Aerodromo Destino;Partida Prevista;Partida Real;Chegada Prevista;Chegada Real;Situacao Voo
GTI;62;2;I;SBKP;SCEL;25/07/2020 06:40;;25/07/2020 10:50;;CANCELADO
OWT;5621;0;C;SBVC;SBCF;25/07/2020 06:40;;25/07/2020 08:55;;CANCELADO
AZU;4413;0;N;SBVT;SBCF;25/07/2020 06:45;;25/07/2020 08:15;;CANCELADO
AZU;4428;0;N;SBSV;SBRF;25/07/2020 06:45;25/07/2020 06:45;25/07/2020 08:05;25/07/2020 07:58;REALIZADO
GLO;1213;0;N;SBCT;SBGR;25/07/2020 06:45;25/07/2020 06:45;25/07/2020 08:00;25/07/2020 07:46;REALIZADO
TAM;4668;0;N;SBGR;SBPA;25/07/2020 06:45;25/07/2020 06:40;25/07/2020 08:20;25/07/2020 08:13;REALIZADO
AZU;4417;0;N;SBRJ;SBCF;25/07/2020 06:50;25/07/2020 06:53;25/07/2020 08:05;25/07/2020 08:05;REALIZADO
AZU;4551;0;N;SBBR;SBCF;25/07/2020 06:50;25/07/2020 06:48;25/07/2020 08:10;25/07/2020 07:55;REALIZADO
AZU;4377;0;N;SBUL;SBCF;25/07/2020 07:00;25/07/2020 06:53;25/07/2020 08:05;25/07/2020 07:47;REALIZADO
AZU;9964;0;C;SBKP;SBCG;25/07/2020 07:00;25/07/2020 06:57;25/07/2020 08:40;25/07/2020 08:30;REALIZADO
GLO;1831;0;N;SBCF;SBBR;25/07/2020 07:00;25/07/2020 06:51;25/07/2020 08:20;25/07/2020 08:09;REALIZADO
GLO;2900;0;N;SBSP;SBRJ;25/07/2020 07:00;25/07/2020 06:51;25/07/2020 08:05;25/07/2020 07:43;REALIZADO
LAN;751;0;X;SBGR;SCEL;25/07/2020 07:00;25/07/2020 07:00;25/07/2020 11:10;25/07/2020 11:21;REALIZADO
OWT;5860;0;N;SBBE;SNVS;25/07/2020 07:00;25/07/2020 07:40;25/07/2020 07:50;25/07/2020 08:34;REALIZADO
AZU;4051;0;N;SBSP;SBCF;25/07/2020 07:15;25/07/2020 07:09;25/07/2020 08:30;25/07/2020 08:19;REALIZADO
GLO;1811;0;N;SBGO;SBBR;25/07/2020 07:15;25/07/2020 07:04;25/07/2020 07:55;25/07/2020 07:35;REALIZADO
GLO;2229;0;N;SBVT;SBGL;25/07/2020 07:15;25/07/2020 07:01;25/07/2020 08:15;25/07/2020 08:08;REALIZADO
TAM;3708;0;N;SBSP;SBBR;25/07/2020 07:15;25/07/2020 07:05;25/07/2020 09:00;25/07/2020 08:51;REALIZADO
GLO;2245;0;N;SBPA;SBGL;25/07/2020 07:30;25/07/2020 07:28;25/07/2020 09:20;25/07/2020 09:30;REALIZADO
TAM;3807;0;N;SBGR;SBRJ;25/07/2020 07:30;25/07/2020 07:29;25/07/2020 08:30;25/07/2020 08:18;REALIZADO
FDX;9799;2;X;KMEM;SBKP;25/07/2020 07:35;25/07/2020 08:14;25/07/2020 17:20;25/07/2020 17:55;REALIZADO
TAM;3356;0;N;SBGR;SBEG;25/07/2020 07:40;25/07/2020 07:32;25/07/2020 11:30;25/07/2020 11:21;REALIZADO
MWM;5800;0;C;SBKP;SBBR;25/07/2020 07:45;25/07/2020 07:49;25/07/2020 09:25;25/07/2020 09:29;REALIZADO
GEC;8254;0;X;SBKP;SBCT;25/07/2020 07:55;25/07/2020 07:43;25/07/2020 08:55;25/07/2020 08:39;REALIZADO
GLO;1706;0;N;SBSP;SBRF;25/07/2020 08:00;25/07/2020 07:48;25/07/2020 11:00;25/07/2020 10:57;REALIZADO
GLO;2211;0;N;SBFL;SBGL;25/07/2020 08:00;25/07/2020 07:53;25/07/2020 09:30;25/07/2020 09:19;REALIZADO
PAM;5964;0;N;SBEG;SWPI;25/07/2020 08:00;25/07/2020 08:00;25/07/2020 09:10;25/07/2020 09:07;REALIZADO
GLO;2223;0;N;SBNF;SBGL;25/07/2020 08:05;25/07/2020 07:57;25/07/2020 09:30;25/07/2020 09:16;REALIZADO
AZU;4300;0;N;SBKP;SBPA;25/07/2020 08:10;25/07/2020 08:20;25/07/2020 09:50;25/07/2020 09:49;REALIZADO
AZU;4374;0;N;SBKP;SBBE;25/07/2020 08:15;25/07/2020 08:14;25/07/2020 11:40;25/07/2020 11:35;REALIZADO
MPH;7552;0;X;SBKP;SCEL;25/07/2020 08:15;25/07/2020 08:30;25/07/2020 12:05;25/07/2020 12:20;REALIZADO
GLO;1102;0;N;SBGR;SBGO;25/07/2020 08:20;25/07/2020 08:18;25/07/2020 09:55;25/07/2020 09:46;REALIZADO
AZU;4200;0;N;SBSP;SBRF;25/07/2020 08:25;25/07/2020 08:21;25/07/2020 11:25;25/07/2020 11:22;REALIZADO
AZU;4515;0;N;SBGR;SBPA;25/07/2020 08:25;25/07/2020 08:40;25/07/2020 10:15;25/07/2020 10:05;REALIZADO
GLO;1702;0;N;SBGR;SBBE;25/07/2020 08:25;25/07/2020 08:26;25/07/2020 12:00;25/07/2020 11:49;REALIZADO
AZU;4000;0;N;SBSP;SBRJ;25/07/2020 08:30;25/07/2020 08:19;25/07/2020 09:30;25/07/2020 09:14;REALIZADO
AZU;4394;0;N;SBKP;SBBR;25/07/2020 08:30;25/07/2020 08:33;25/07/2020 10:10;25/07/2020 10:08;REALIZADO
AZU;9900;0;C;SBRF;SBSV;25/07/2020 08:30;25/07/2020 08:44;25/07/2020 10:40;25/07/2020 10:30;REALIZADO
GLO;1750;0;N;SBGR;SBIL;25/07/2020 08:30;25/07/2020 08:35;25/07/2020 10:20;25/07/2020 10:31;REALIZADO
TAM;3908;0;N;SBSP;SBRJ;25/07/2020 08:30;25/07/2020 08:23;25/07/2020 09:30;25/07/2020 09:22;REALIZADO
AZU;4328;0;N;SBKP;SBRF;25/07/2020 08:35;25/07/2020 08:44;25/07/2020 11:40;25/07/2020 11:43;REALIZADO
AZU;4518;0;N;SBGR;SBRF;25/07/2020 08:35;25/07/2020 08:34;25/07/2020 11:45;25/07/2020 11:32;REALIZADO
AZU;4542;0;N;SBRJ;SBRF;25/07/2020 08:35;25/07/2020 08:30;25/07/2020 11:20;25/07/2020 11:05;REALIZADO
GLO;1118;0;N;SBGR;SBBR;25/07/2020 08:35;25/07/2020 08:32;25/07/2020 10:15;25/07/2020 10:10;REALIZADO
GLO;1204;0;N;SBGR;SBFI;25/07/2020 08:35;25/07/2020 08:42;25/07/2020 10:20;25/07/2020 10:26;REALIZADO
GLO;1306;0;N;SBGR;SBPA;25/07/2020 08:35;25/07/2020 08:53;25/07/2020 10:15;25/07/2020 10:31;REALIZADO
AZU;4316;0;N;SBKP;SBCF;25/07/2020 08:40;25/07/2020 08:58;25/07/2020 09:55;25/07/2020 10:08;REALIZADO
GLO;1346;0;N;SBGR;SBCH;25/07/2020 08:40;25/07/2020 08:47;25/07/2020 10:15;25/07/2020 10:23;REALIZADO
GLO;1358;0;N;SBGR;SBCA;25/07/2020 08:40;25/07/2020 11:35;25/07/2020 10:15;25/07/2020 13:04;REALIZADO
AZU;4350;0;N;SBKP;SBRJ;25/07/2020 08:45;25/07/2020 09:00;25/07/2020 09:50;25/07/2020 10:07;REALIZADO
AZU;4431;0;N;SBBR;SBRF;25/07/2020 08:45;25/07/2020 08:41;25/07/2020 11:10;25/07/2020 11:11;REALIZADO
GLO;1062;0;N;SBGR;SBGL;25/07/2020 08:45;25/07/2020 08:48;25/07/2020 09:50;25/07/2020 09:33;REALIZADO
GLO;1740;0;N;SBGR;SBJP;25/07/2020 08:45;25/07/2020 08:41;25/07/2020 12:00;25/07/2020 11:44;REALIZADO
GLO;2901;0;N;SBRJ;SBSP;25/07/2020 08:45;25/07/2020 08:36;25/07/2020 09:50;25/07/2020 09:31;REALIZADO
TAM;3166;0;N;SBPA;SBSP;25/07/2020 08:45;25/07/2020 08:37;25/07/2020 10:20;25/07/2020 10:03;REALIZADO
TAM;3213;0;N;SBCF;SBSP;25/07/2020 08:45;25/07/2020 08:34;25/07/2020 10:05;25/07/2020 09:49;REALIZADO
AZU;4370;0;N;SBKP;SBSV;25/07/2020 08:50;25/07/2020 08:54;25/07/2020 11:10;25/07/2020 11:13;REALIZADO
GLO;1350;0;N;SBGR;SBNF;25/07/2020 08:50;25/07/2020 08:47;25/07/2020 10:00;25/07/2020 09:52;REALIZADO
AZU;4378;0;N;SBKP;SBTE;25/07/2020 08:55;25/07/2020 08:50;25/07/2020 12:00;25/07/2020 11:55;REALIZADO
GLO;1320;0;N;SBGR;SBFL;25/07/2020 08:55;25/07/2020 09:18;25/07/2020 10:10;25/07/2020 10:26;REALIZADO
GLO;1708;0;N;SBGR;SBMO;25/07/2020 08:55;25/07/2020 08:54;25/07/2020 11:40;25/07/2020 11:38;REALIZADO
SWR;92;0;X;LSZH;SBGR;25/07/2020 08:55;25/07/2020 09:00;25/07/2020 20:45;25/07/2020 20:32;REALIZADO
AZU;4402;0;N;SBRJ;SBPA;25/07/2020 09:00;25/07/2020 08:59;25/07/2020 11:00;25/07/2020 10:52;REALIZADO
AZU;4482;0;N;SBKP;SBFL;25/07/2020 09:00;25/07/2020 08:58;25/07/2020 10:10;25/07/2020 10:06;REALIZADO
AZU;4523;0;N;SBCF;SBGR;25/07/2020 09:00;25/07/2020 09:10;25/07/2020 10:20;25/07/2020 10:25;REALIZADO
AZU;4536;0;N;SBGR;SBCY;25/07/2020 09:00;;25/07/2020 11:20;;CANCELADO
GLO;1108;0;N;SBSP;SBBR;25/07/2020 09:00;25/07/2020 08:56;25/07/2020 10:50;25/07/2020 10:38;REALIZADO
PAM;9810;7;N;SBEG;SBUY;25/07/2020 09:00;25/07/2020 08:46;25/07/2020 10:30;25/07/2020 10:20;REALIZADO
TAM;3394;0;N;SBGR;SBRF;25/07/2020 09:00;25/07/2020 08:50;25/07/2020 12:00;25/07/2020 11:49;REALIZADO
TAM;3509;0;N;SBGR;SBBE;25/07/2020 09:00;25/07/2020 08:51;25/07/2020 12:30;25/07/2020 12:29;REALIZADO
AZU;4502;0;N;SBCF;SBRF;25/07/2020 09:05;25/07/2020 08:59;25/07/2020 11:35;25/07/2020 11:21;REALIZADO
GLO;1744;0;N;SBGR;SBJU;25/07/2020 09:05;25/07/2020 08:55;25/07/2020 12:00;25/07/2020 11:42;REALIZADO
GLO;1872;0;N;SBBR;SBJP;25/07/2020 09:05;25/07/2020 09:07;25/07/2020 11:40;25/07/2020 11:32;REALIZADO
AZU;4308;0;N;SBKP;SBCT;25/07/2020 09:10;25/07/2020 09:08;25/07/2020 10:10;25/07/2020 10:06;REALIZADO
AZU;4550;0;N;SBCF;SBBR;25/07/2020 09:10;25/07/2020 09:05;25/07/2020 10:30;25/07/2020 10:23;REALIZADO
GLO;1107;0;N;SBBR;SBSP;25/07/2020 09:10;25/07/2020 09:01;25/07/2020 10:55;25/07/2020 10:38;REALIZADO
GLO;1876;0;N;SBBR;SBRF;25/07/2020 09:10;25/07/2020 09:16;25/07/2020 11:45;25/07/2020 11:38;REALIZADO
LAE;2851;0;G;SBGR;SKBO;25/07/2020 09:10;;25/07/2020 15:00;;CANCELADO
AZU;4418;0;N;SBCF;SBCY;25/07/2020 09:15;25/07/2020 09:22;25/07/2020 11:30;25/07/2020 11:33;REALIZADO
GLO;1212;0;N;SBGR;SBCT;25/07/2020 09:15;25/07/2020 09:32;25/07/2020 10:20;25/07/2020 10:31;REALIZADO
GLO;1442;0;N;SBGR;SBCF;25/07/2020 09:15;25/07/2020 09:05;25/07/2020 10:25;25/07/2020 10:12;REALIZADO
GLO;1780;0;N;SBGR;SBFZ;25/07/2020 09:15;25/07/2020 09:16;25/07/2020 12:35;25/07/2020 12:31;REALIZADO
TAM;3031;0;N;SBRJ;SBGR;25/07/2020 09:15;25/07/2020 09:10;25/07/2020 10:20;25/07/2020 10:10;REALIZADO
AZU;4050;0;N;SBCF;SBSP;25/07/2020 09:20;25/07/2020 09:54;25/07/2020 10:40;25/07/2020 11:05;REALIZADO
GLO;1884;0;N;SBBR;SBSV;25/07/2020 09:20;25/07/2020 09:16;25/07/2020 11:15;25/07/2020 11:08;REALIZADO
GLO;1896;0;N;SBBR;SBBE;25/07/2020 09:20;25/07/2020 09:13;25/07/2020 11:50;25/07/2020 11:42;REALIZADO
AZU;4336;0;N;SBKP;SBCY;25/07/2020 09:25;25/07/2020 09:35;25/07/2020 11:25;25/07/2020 11:48;REALIZADO
AZU;4590;0;N;SBKP;SBRP;25/07/2020 09:25;25/07/2020 09:20;25/07/2020 10:30;25/07/2020 10:15;REALIZADO
GLO;1070;0;N;SBGR;SBRJ;25/07/2020 09:25;25/07/2020 09:20;25/07/2020 10:30;25/07/2020 10:14;REALIZADO
GLO;1870;0;N;SBBR;SBSL;25/07/2020 09:25;25/07/2020 09:14;25/07/2020 11:50;25/07/2020 11:32;REALIZADO
LTG;8497;0;G;SBGR;SBKP;25/07/2020 09:25;25/07/2020 09:05;25/07/2020 10:10;25/07/2020 09:48;REALIZADO
THY;6153;0;X;GOBD;SBGR;25/07/2020 09:25;25/07/2020 10:14;25/07/2020 16:10;25/07/2020 16:48;REALIZADO
AZU;4448;0;N;SBKP;SBUL;25/07/2020 09:30;25/07/2020 09:29;25/07/2020 11:00;25/07/2020 10:57;REALIZADO
GLO;1716;0;N;SBGR;SBSV;25/07/2020 09:30;25/07/2020 09:21;25/07/2020 11:55;25/07/2020 11:38;REALIZADO
GLO;1802;0;N;SBBR;SBRJ;25/07/2020 09:30;25/07/2020 09:22;25/07/2020 11:15;25/07/2020 10:59;REALIZADO
GLO;1890;0;N;SBBR;SBPJ;25/07/2020 09:30;25/07/2020 09:20;25/07/2020 10:45;25/07/2020 10:37;REALIZADO
GLO;1892;0;N;SBBR;SBEG;25/07/2020 09:30;25/07/2020 09:29;25/07/2020 12:25;25/07/2020 12:24;REALIZADO
GLO;2232;0;N;SBGL;SBCT;25/07/2020 09:30;25/07/2020 09:19;25/07/2020 11:00;25/07/2020 10:52;REALIZADO
GLO;2242;0;N;SBGL;SBPA;25/07/2020 09:30;25/07/2020 09:19;25/07/2020 11:30;25/07/2020 11:20;REALIZADO
GLO;2270;0;N;SBGL;SBKP;25/07/2020 09:30;25/07/2020 09:24;25/07/2020 10:40;25/07/2020 10:31;REALIZADO
AMX;15;0;X;SBGR;MMMX;25/07/2020 09:35;25/07/2020 09:38;25/07/2020 19:20;25/07/2020 18:40;REALIZADO
GLO;1894;0;N;SBBR;SBPV;25/07/2020 09:40;25/07/2020 09:33;25/07/2020 13:05;25/07/2020 12:23;REALIZADO
PAM;5965;0;N;SWPI;SBEG;25/07/2020 09:40;25/07/2020 09:37;25/07/2020 10:50;25/07/2020 10:43;REALIZADO
TAM;4596;0;N;SBPA;SBGR;25/07/2020 09:45;25/07/2020 09:34;25/07/2020 11:20;25/07/2020 11:12;REALIZADO
OWT;5861;0;N;SNVS;SBBE;25/07/2020 09:50;25/07/2020 09:58;25/07/2020 10:40;25/07/2020 10:57;REALIZADO
TAM;3711;0;N;SBBR;SBSP;25/07/2020 09:55;25/07/2020 09:52;25/07/2020 11:40;25/07/2020 11:28;REALIZADO
AZU;5244;0;N;SBEG;SBTF;25/07/2020 10:00;25/07/2020 09:52;25/07/2020 11:10;25/07/2020 11:04;REALIZADO
LTG;8443;0;G;KMIA;SCFA;25/07/2020 10:00;25/07/2020 10:00;25/07/2020 17:30;25/07/2020 16:56;REALIZADO
AZU;9965;0;C;SBCG;SBKP;25/07/2020 10:10;25/07/2020 10:33;25/07/2020 11:50;25/07/2020 11:55;REALIZADO
GLO;1878;0;N;SBBR;SBMO;25/07/2020 10:10;25/07/2020 10:01;25/07/2020 12:30;25/07/2020 12:18;REALIZADO
MWM;5800;0;C;SBBR;SBEG;25/07/2020 10:15;25/07/2020 10:14;25/07/2020 13:15;25/07/2020 13:05;REALIZADO
GEC;8255;0;X;SBCT;SBKP;25/07/2020 10:30;25/07/2020 10:16;25/07/2020 11:25;25/07/2020 11:09;REALIZADO
GLO;2226;0;N;SBGL;SBVT;25/07/2020 10:30;25/07/2020 10:24;25/07/2020 11:30;25/07/2020 11:25;REALIZADO
GLO;2260;0;N;SBGL;SBCF;25/07/2020 10:30;25/07/2020 10:30;25/07/2020 11:35;25/07/2020 11:33;REALIZADO
TAM;3917;0;N;SBRJ;SBSP;25/07/2020 10:30;25/07/2020 10:26;25/07/2020 11:35;25/07/2020 11:25;REALIZADO
AZU;4443;0;N;SBCF;SBMK;25/07/2020 10:35;25/07/2020 13:20;25/07/2020 11:50;25/07/2020 14:31;REALIZADO
GLO;2220;0;N;SBGL;SBSG;25/07/2020 10:35;25/07/2020 10:39;25/07/2020 13:35;25/07/2020 13:38;REALIZADO
AZU;4446;0;N;SBCF;SBVT;25/07/2020 10:40;25/07/2020 10:40;25/07/2020 12:00;25/07/2020 12:03;REALIZADO
GLO;2216;0;N;SBGL;SBJP;25/07/2020 10:40;25/07/2020 10:38;25/07/2020 13:40;25/07/2020 13:31;REALIZADO
GLO;2224;0;N;SBGL;SBRF;25/07/2020 10:45;25/07/2020 10:34;25/07/2020 13:30;25/07/2020 13:15;REALIZADO
AZU;4458;0;N;SBCF;SBSL;25/07/2020 10:50;25/07/2020 10:53;25/07/2020 13:35;25/07/2020 13:29;REALIZADO
AZU;4538;0;N;SBCF;SBPS;25/07/2020 10:55;25/07/2020 11:44;25/07/2020 12:10;25/07/2020 12:57;REALIZADO
GLO;1119;0;N;SBBR;SBGR;25/07/2020 10:55;25/07/2020 10:45;25/07/2020 12:40;25/07/2020 12:12;REALIZADO
GLO;2204;0;N;SBGL;SBSV;25/07/2020 10:55;25/07/2020 10:49;25/07/2020 12:55;25/07/2020 12:52;REALIZADO
AZU;9520;2;N;SBEG;SBTB;25/07/2020 11:00;;25/07/2020 12:30;;CANCELADO
GLO;1750;0;N;SBIL;SBPS;25/07/2020 11:00;25/07/2020 10:58;25/07/2020 11:55;25/07/2020 11:36;REALIZADO
OWT;5560;0;N;SBBE;SNVS;25/07/2020 11:00;;25/07/2020 12:00;;CANCELADO
TAM;3916;0;N;SBSP;SBRJ;25/07/2020 11:00;25/07/2020 10:52;25/07/2020 12:00;25/07/2020 11:48;REALIZADO
TAM;8133;0;I;LPPT;SBGR;25/07/2020 11:00;25/07/2020 10:42;25/07/2020 21:00;25/07/2020 20:37;REALIZADO
AZU;6006;0;C;SBFZ;SBEG;25/07/2020 11:20;25/07/2020 11:20;25/07/2020 14:55;25/07/2020 14:46;REALIZADO
GLO;1109;0;N;SBBR;SBSP;25/07/2020 11:30;25/07/2020 11:16;25/07/2020 13:15;25/07/2020 12:44;REALIZADO
GLO;1712;0;N;SBSP;SBSV;25/07/2020 11:30;25/07/2020 11:16;25/07/2020 14:00;25/07/2020 13:34;REALIZADO
PAM;5916;0;N;SBEG;SWCA;25/07/2020 11:30;25/07/2020 11:30;25/07/2020 13:35;25/07/2020 13:25;REALIZADO
UPS;413;0;X;SBKP;SKBO;25/07/2020 11:30;25/07/2020 11:30;25/07/2020 17:10;25/07/2020 16:56;REALIZADO
AZU;9901;0;C;SBSV;SBVT;25/07/2020 11:40;25/07/2020 12:01;25/07/2020 14:20;25/07/2020 14:22;REALIZADO
LTG;8488;0;G;SBKP;SBEG;25/07/2020 11:40;25/07/2020 11:38;25/07/2020 15:25;25/07/2020 15:19;REALIZADO
AZU;5244;0;N;SBTF;SBTT;25/07/2020 11:55;25/07/2020 11:45;25/07/2020 13:05;25/07/2020 12:52;REALIZADO
SLM;9915;0;I;SMJP;SBBE;25/07/2020 12:00;;25/07/2020 13:45;;NÕO INFORMADO
AZU;9210;0;N;SBCY;SBPV;25/07/2020 12:10;25/07/2020 12:15;25/07/2020 14:05;25/07/2020 14:06;REALIZADO
AUZ;790;2;I;SUMU;SBGR;25/07/2020 12:20;;25/07/2020 15:00;;NÕO INFORMADO
TAM;3707;0;N;SBGR;SBPS;25/07/2020 12:20;25/07/2020 12:06;25/07/2020 14:10;25/07/2020 13:57;REALIZADO
AZU;4345;0;N;SBRF;SBFZ;25/07/2020 12:25;25/07/2020 12:25;25/07/2020 13:45;25/07/2020 13:39;REALIZADO
AZU;4436;0;N;SBRF;SBAR;25/07/2020 12:30;25/07/2020 12:32;25/07/2020 13:50;25/07/2020 13:49;REALIZADO
AZU;4462;0;N;SBBE;SBHT;25/07/2020 12:30;25/07/2020 12:29;25/07/2020 14:00;25/07/2020 13:53;REALIZADO
OWT;5561;0;N;SNVS;SBBE;25/07/2020 12:30;;25/07/2020 13:30;;CANCELADO
AZU;4440;0;N;SBRF;SBFN;25/07/2020 12:35;25/07/2020 12:39;25/07/2020 14:15;25/07/2020 14:22;REALIZADO
GLO;1750;0;N;SBPS;SBGR;25/07/2020 12:35;25/07/2020 12:27;25/07/2020 14:35;25/07/2020 14:15;REALIZADO
GLO;1870;0;N;SBSL;SBTE;25/07/2020 12:35;25/07/2020 12:28;25/07/2020 13:30;25/07/2020 13:15;REALIZADO
AZU;4374;0;N;SBBE;SBMQ;25/07/2020 12:45;25/07/2020 12:37;25/07/2020 13:40;25/07/2020 13:27;REALIZADO
AZU;4622;0;N;SBRF;SBJU;25/07/2020 12:45;25/07/2020 12:42;25/07/2020 13:55;25/07/2020 13:51;REALIZADO
LTG;6577;0;C;SBEG;SBGR;25/07/2020 12:45;25/07/2020 12:33;25/07/2020 16:25;25/07/2020 16:05;REALIZADO
GLO;1936;0;N;SBBE;SBEG;25/07/2020 12:50;25/07/2020 12:50;25/07/2020 14:55;25/07/2020 14:52;REALIZADO
LCO;1505;0;G;EHAM;EDDF;25/07/2020 12:50;;25/07/2020 14:00;;CANCELADO
PAM;9813;7;N;SBUY;SBEG;25/07/2020 12:50;25/07/2020 10:50;25/07/2020 14:20;25/07/2020 12:30;REALIZADO
AZU;4526;0;N;SBRF;SBMO;25/07/2020 12:55;25/07/2020 12:52;25/07/2020 13:45;25/07/2020 13:44;REALIZADO
GEC;8255;0;X;SBKP;SBRF;25/07/2020 12:55;25/07/2020 12:52;25/07/2020 15:50;25/07/2020 15:54;REALIZADO
AZU;4422;0;N;SBCY;SBSI;25/07/2020 13:00;25/07/2020 14:40;25/07/2020 14:00;25/07/2020 15:32;REALIZADO
GLO;1896;0;N;SBBE;SBMQ;25/07/2020 13:00;25/07/2020 12:52;25/07/2020 13:55;25/07/2020 13:44;REALIZADO
TAM;3709;0;N;SBRJ;SBSP;25/07/2020 13:00;25/07/2020 12:51;25/07/2020 14:05;25/07/2020 13:45;REALIZADO
GLO;1892;0;N;SBEG;SBBV;25/07/2020 13:05;25/07/2020 13:17;25/07/2020 14:25;25/07/2020 14:37;REALIZADO
AZU;9521;2;N;SBTB;SBEG;25/07/2020 13:10;;25/07/2020 14:40;;CANCELADO
AZU;4438;0;N;SBRF;SBSG;25/07/2020 13:15;25/07/2020 13:04;25/07/2020 14:20;25/07/2020 13:54;REALIZADO
TAM;Z3168;0;N;SBEG;SBGR;25/07/2020 13:15;;25/07/2020 17:10;;CANCELADO
AZU;4560;0;N;SBRF;SBJP;25/07/2020 13:30;25/07/2020 13:24;25/07/2020 14:15;25/07/2020 14:00;REALIZADO
GLO;1894;0;N;SBPV;SBRB;25/07/2020 13:45;25/07/2020 13:24;25/07/2020 14:55;25/07/2020 14:26;REALIZADO
TAM;3139;0;N;SBRF;SBGR;25/07/2020 13:45;25/07/2020 13:32;25/07/2020 17:00;25/07/2020 16:34;REALIZADO
AZU;4563;0;N;SBTE;SBRF;25/07/2020 13:50;25/07/2020 13:39;25/07/2020 15:30;25/07/2020 15:13;REALIZADO
AZU;5245;0;N;SBTT;SBEG;25/07/2020 13:50;25/07/2020 13:45;25/07/2020 15:40;25/07/2020 15:34;REALIZADO
OWT;5553;0;N;SBSN;SBBE;25/07/2020 13:50;25/07/2020 14:02;25/07/2020 16:45;25/07/2020 16:41;REALIZADO
MWM;5801;0;C;SBEG;SBBR;25/07/2020 14:00;25/07/2020 14:00;25/07/2020 17:00;25/07/2020 16:49;REALIZADO
PTB;2272;0;N;SBBR;SWGN;25/07/2020 14:00;25/07/2020 09:51;25/07/2020 16:35;25/07/2020 12:20;REALIZADO
MPH;7552;0;X;SCEL;SEQM;25/07/2020 14:05;25/07/2020 14:20;25/07/2020 19:15;25/07/2020 19:30;REALIZADO
PAM;5917;0;N;SWCA;SBEG;25/07/2020 14:05;25/07/2020 13:49;25/07/2020 16:15;25/07/2020 15:54;REALIZADO
TAM;4500;0;N;SBBE;SBGR;25/07/2020 14:15;25/07/2020 14:04;25/07/2020 17:55;25/07/2020 17:27;REALIZADO
KAL;273;0;X;RKSI;PANC;25/07/2020 14:20;25/07/2020 14:22;25/07/2020 22:15;25/07/2020 22:34;REALIZADO
AZU;4437;0;N;SBAR;SBRF;25/07/2020 14:30;25/07/2020 14:22;25/07/2020 15:50;25/07/2020 15:39;REALIZADO
AZU;9904;0;C;SBKP;SBVT;25/07/2020 14:30;25/07/2020 14:33;25/07/2020 16:00;25/07/2020 15:57;REALIZADO
AZU;4527;0;N;SBMO;SBRF;25/07/2020 14:40;25/07/2020 14:27;25/07/2020 15:30;25/07/2020 15:09;REALIZADO
AZU;4423;0;N;SBSI;SBCY;25/07/2020 14:45;25/07/2020 16:08;25/07/2020 15:40;25/07/2020 17:04;REALIZADO
AZU;4349;0;N;SBFZ;SBRF;25/07/2020 14:50;25/07/2020 14:37;25/07/2020 16:05;25/07/2020 15:50;REALIZADO
AZU;4425;0;N;SBJU;SBRF;25/07/2020 14:50;25/07/2020 14:43;25/07/2020 15:55;25/07/2020 15:43;REALIZADO
AZU;4463;0;N;SBHT;SBBE;25/07/2020 14:50;25/07/2020 14:48;25/07/2020 16:20;25/07/2020 16:14;REALIZADO
AZU;4375;0;N;SBMQ;SBBE;25/07/2020 14:55;25/07/2020 14:41;25/07/2020 15:55;25/07/2020 15:35;REALIZADO
AZU;4441;0;N;SBFN;SBRF;25/07/2020 14:55;25/07/2020 15:13;25/07/2020 16:30;25/07/2020 16:42;REALIZADO
AZU;9211;0;N;SBPV;SBCY;25/07/2020 14:55;25/07/2020 14:47;25/07/2020 16:55;25/07/2020 17:06;REALIZADO
KLM;792;0;X;SBGR;EHAM;25/07/2020 14:55;25/07/2020 14:51;26/07/2020 02:35;26/07/2020 02:25;REALIZADO
AZU;4541;0;N;SBPS;SBKP;25/07/2020 15:00;25/07/2020 14:48;25/07/2020 17:00;25/07/2020 16:34;REALIZADO
AZU;4561;0;N;SBJP;SBRF;25/07/2020 15:00;25/07/2020 14:53;25/07/2020 15:35;25/07/2020 15:24;REALIZADO
TAM;3267;0;N;SBPS;SBGR;25/07/2020 15:05;25/07/2020 14:59;25/07/2020 17:10;25/07/2020 16:51;REALIZADO
AFR;457;0;X;SBGR;LFPG;25/07/2020 15:10;25/07/2020 15:06;26/07/2020 02:35;26/07/2020 06:04;REALIZADO
AZU;4439;0;N;SBSG;SBRF;25/07/2020 15:15;25/07/2020 14:59;25/07/2020 16:20;25/07/2020 15:49;REALIZADO
SLM;9916;0;I;SBBE;SMJP;25/07/2020 15:15;;25/07/2020 17:00;;NÕO INFORMADO
AZU;9522;2;N;SBEG;SBTB;25/07/2020 15:20;;25/07/2020 16:50;;CANCELADO
BAW;246;2;X;SBGR;EGLL;25/07/2020 15:30;25/07/2020 15:30;26/07/2020 02:55;26/07/2020 05:47;REALIZADO
LCO;1505;0;G;EDDF;GVAC;25/07/2020 15:30;;25/07/2020 22:00;;CANCELADO
AZU;4459;0;N;SBSL;SBCF;25/07/2020 15:35;25/07/2020 15:20;25/07/2020 18:20;25/07/2020 18:00;REALIZADO
AZU;9902;0;C;SBVT;SBRF;25/07/2020 15:50;25/07/2020 15:50;25/07/2020 19:50;25/07/2020 19:47;REALIZADO
